1.2	0
1.1994	0
1.1988	0
1.1982	0
1.1976	0
1.197	0
1.1964	0
1.1958	0
1.1952	0
1.1946	0
1.194	0
1.1934	0
1.1928	0
1.1922	0
1.1916	0
1.191	0
1.1904	0
1.1898	0
1.1892	0
1.1886	0
1.188	0
1.1874	0
1.1868	0
1.1862	0
1.1856	0
1.185	0
1.1844	0
1.1838	0
1.1832	0
1.1826	0
1.182	0
1.1814	0
1.1808	0
1.1802	0
1.1796	0
1.179	0
1.1784	0
1.1778	0
1.1772	0.00109311
1.1766	0.000450103
1.176	0
1.1754	0
1.1748	0
1.1742	0
1.1736	0
1.173	0
1.1724	0
1.1718	0
1.1712	0
1.1706	0
1.17	0
1.1694	0
1.1688	0
1.1682	0
1.1676	0
1.167	0
1.1664	0
1.1658	0
1.1652	0
1.1646	0
1.164	0
1.1634	0
1.1628	0
1.1622	0
1.1616	0
1.161	0
1.1604	0
1.1598	0
1.1592	0
1.1586	0
1.158	0
1.1574	0
1.1568	0
1.1562	0
1.1556	0
1.155	0
1.1544	0
1.1538	0
1.1532	0
1.1526	0
1.152	0
1.1514	0
1.1508	0
1.1502	0
1.1496	0
1.149	0
1.1484	0
1.1478	0
1.1472	0
1.1466	0
1.146	0
1.1454	0
1.1448	0
1.1442	0
1.1436	0
1.143	0
1.1424	0
1.1418	0
1.1412	0
1.1406	0
1.14	0
1.1394	0
1.1388	0
1.1382	0
1.1376	0
1.137	0
1.1364	0
1.1358	0
1.1352	0
1.1346	0
1.134	0
1.1334	0
1.1328	0
1.1322	0
1.1316	0.000707305
1.131	0.000835905
1.1304	0
1.1298	0
1.1292	0
1.1286	0
1.128	0
1.1274	0
1.1268	0
1.1262	0
1.1256	0
1.125	0
1.1244	0
1.1238	0
1.1232	0
1.1226	0
1.122	0
1.1214	0
1.1208	0
1.1202	0
1.1196	0
1.119	0
1.1184	0
1.1178	0
1.1172	0
1.1166	0
1.116	0
1.1154	0
1.1148	0
1.1142	0
1.1136	0
1.113	0
1.1124	0
1.1118	0
1.1112	0
1.1106	0
1.11	0
1.1094	0
1.1088	0
1.1082	0
1.1076	0
1.107	0
1.1064	0
1.1058	0
1.1052	0
1.1046	0
1.104	0
1.1034	0
1.1028	0
1.1022	0
1.1016	0
1.101	0
1.1004	0
1.0998	0
1.0992	0
1.0986	0
1.098	0
1.0974	0
1.0968	0
